,id,word,confidence,positivity,negativity,sense
18102,05143558-n,نیکوتر,0.6,0.5,0.0,1
18103,05143690-n,نیکوتر,0.23,0.5,0.0,1
18105,00059607-r,نیکوتر,0.6,0.875,0.0,1
18107,00067379-a,خوبترین,0.7,0.75,0.0,1
18108,00227507-a,خوبترین,0.24,0.75,0.0,1
18112,00188137-r,خوبترین,0.6,0.5,0.0,1
18114,00067767-a,غیرمقتضی,0.6,0.125,0.625,1
18115,00932565-a,غیرمقتضی,0.35,0.125,0.625,1
18116,00067966-a,خردمندانه,1.0,0.5,0.0,1
18118,01780343-a,خردمندانه,0.24,0.5,0.0,1
18122,00067966-a,مصلحتامیز,0.42,0.5,0.0,1
18125,01814085-a,غیرعاقلانه,0.6,0.125,0.625,1
18126,01814252-a,غیرعاقلانه,0.7,0.0,0.75,0
18127,00080890-r,غیرعاقلانه,0.31,0.5,0.25,1
18133,00069217-a,هوازی,0.35,0.5,0.0,1
18139,00069531-a,وابسته به زیبایی,0.7,0.625,0.0,1
18140,02393086-a,وابسته به زیبایی,0.35,0.875,0.0,1
18143,00069531-a,زیبایی,0.24,0.625,0.0,1
18145,02393086-a,زیبایی,0.11,0.875,0.0,1
18147,04683814-n,زیبایی,1.0,0.5,0.0,1
18148,04684765-n,زیبایی,0.35,0.875,0.0,1
18150,04685649-n,زیبایی,1.0,0.625,0.0,1
18152,04711256-n,زیبایی,0.11,0.125,0.75,1
18153,04728376-n,زیبایی,0.24,0.75,0.0,1
18154,04779521-n,زیبایی,0.14,0.625,0.0,1
18155,04812268-n,زیبایی,1.0,0.875,0.0,1
18156,04812636-n,زیبایی,0.7,0.875,0.0,1
18157,04840715-n,زیبایی,0.19,0.5,0.0,1
18158,04849241-n,زیبایی,0.31,0.875,0.0,1
18161,05142180-n,زیبایی,0.27,0.625,0.0,1
18164,05925702-n,زیبایی,0.53,0.5,0.0,1
18167,07529683-n,زیبایی,0.43,0.5,0.5,1
18170,00069531-a,زیباشناختی,0.34,0.625,0.0,1
18171,00069531-a,ظ‌ریف ط‌بع,0.25,0.625,0.0,1
